line_id,corporation,name,stops_total,stops_inside,stops_outside,stops_unknown,eligible,reason
3370,西鉄バス,西鉄バス・７４・普通・筑鉄中間－弥生－大辻・香月営行,19,0,19,0,no,has_outside_stops
3372,西鉄バス,西鉄バス・７４－１・普通・則松－泉ケ浦－永犬丸西・香月営行,34,0,34,0,no,has_outside_stops
3375,西鉄バス,西鉄バス・７４－１・普通・則松－皇后崎・西鉄黒崎ＢＣ行,31,0,31,0,no,has_outside_stops
3377,西鉄バス,西鉄バス・７４－１・普通・則松－泉ケ浦－養福寺・引野口行,39,0,39,0,no,has_outside_stops
3380,西鉄バス,西鉄バス・普通・ふれあい通り・西鉄黒崎ＢＣ行,2,0,2,0,no,has_outside_stops
3382,西鉄バス,西鉄バス・７４－１・普通・則松－皇后崎・西鉄黒崎ＢＣ行,22,0,22,0,no,has_outside_stops
3386,西鉄バス,西鉄バス・７３・普通・花尾町－祇園三・ＪＲ八幡駅行,27,0,27,0,no,has_outside_stops
3388,西鉄バス,西鉄バス・１９・普通・下曽根駅北口－寺迫口・九州労災病院行,29,0,29,0,no,has_outside_stops
3389,西鉄バス,西鉄バス・特急・香春町役場行,31,0,31,0,no,"has_outside_stops,name_blacklisted"
3392,西鉄バス,西鉄バス・１－２・普通・光陽台六行,17,0,17,0,no,has_outside_stops
3394,西鉄バス,西鉄バス・１－２・普通・福間海岸－東町・津屋崎橋行,11,0,11,0,no,has_outside_stops
3396,西鉄バス,西鉄バス・１－１・普通・ＪＲ福間駅行,14,0,14,0,no,has_outside_stops
3399,西鉄バス,西鉄バス・１－１・普通・津屋崎橋行,10,0,10,0,no,has_outside_stops
3407,西鉄バス,西鉄バス・１・普通・徳力団地南－ハローデイ徳力・中谷行,5,0,5,0,no,has_outside_stops
3410,西鉄バス,西鉄バス・１・普通・中谷行,28,0,28,0,no,has_outside_stops
3427,西鉄バス,西鉄バス・普通・早良営行,5,5,0,0,yes,ok
3428,西鉄バス,西鉄バス・１２・普通・小倉南区役所方面行,19,0,19,0,no,has_outside_stops
3430,西鉄バス,西鉄バス・９０・普通・中央二－枝光駅－戸畑駅・若松駅行,39,0,39,0,no,has_outside_stops
3431,西鉄バス,西鉄バス・１４３・普通・三萩野－歯大前－松尾町－都高・香月営行,30,0,30,0,no,has_outside_stops
3433,西鉄バス,西鉄バス・４６・普通・松尾町－歯大前－三萩野－小倉駅ＢＣ・砂津行,9,0,9,0,no,has_outside_stops
3434,西鉄バス,西鉄バス・４３・普通・スピナラソリエ高見店行,26,0,26,0,no,has_outside_stops
3439,西鉄バス,西鉄バス・４５・普通・小倉記念病院行,24,0,24,0,no,has_outside_stops
3440,西鉄バス,西鉄バス・４５・普通・山田緑地行,9,0,9,0,no,has_outside_stops
3441,西鉄バス,西鉄バス・４５・普通・岩鼻－木町－ソレイユ－魚町・小倉駅ＢＣ行,37,0,37,0,no,has_outside_stops
3442,西鉄バス,西鉄バス・４５・普通・南方三－長行台・中谷行,38,0,38,0,no,has_outside_stops
3444,西鉄バス,西鉄バス・６０・普通・淡島神社－伊川・恒見営行,11,0,11,0,no,has_outside_stops
3445,西鉄バス,西鉄バス・２８・普通・南小倉駅－井堀－浅生通・ＪＲ戸畑駅行,6,0,6,0,no,has_outside_stops
3448,西鉄バス,西鉄バス・２７・普通・小倉駅ＢＣ－明和町－黒原－湯川新町三・舞ケ丘団地行,22,0,22,0,no,has_outside_stops
3449,西鉄バス,西鉄バス・２７・普通・ＪＲ戸畑駅行,23,0,23,0,no,has_outside_stops
3450,西鉄バス,西鉄バス・２７・普通・井堀－南小倉駅－ソレイユ・砂津行,12,0,12,0,no,has_outside_stops
3454,西鉄バス,西鉄バス・８・普通・室見団地・室住団地行,12,12,0,0,yes,ok
3455,西鉄バス,西鉄バス・２０３・普通・室住団地行,2,2,0,0,yes,ok
3456,西鉄バス,西鉄バス・６８・普通・博多駅行,4,4,0,0,yes,ok
3467,西鉄バス,西鉄バス・７３・普通・二又瀬・流通Ｃ公園前行,13,12,1,0,no,has_outside_stops
3470,西鉄バス,西鉄バス・１－７・普通・姪浜駅南口行,19,19,0,0,yes,ok
3478,西鉄バス,西鉄バス・普通・竹下・ららぽーと福岡行,2,2,0,0,yes,ok
3479,西鉄バス,西鉄バス・Ｌ・普通・ららぽーと福岡行,13,13,0,0,yes,ok
348,西鉄バス,西鉄バス・３・普通・陽光台行,42,42,0,0,yes,ok
3480,西鉄バス,西鉄バス・４４・普通・山王－博多駅－住吉・天神行,6,6,0,0,yes,ok
3483,西鉄バス,西鉄バス・Ｌ・普通・山王・ららぽーと福岡行,12,12,0,0,yes,ok
3484,西鉄バス,西鉄バス・４６・普通・宮竹・西鉄井尻駅行,17,17,0,0,yes,ok
3486,西鉄バス,西鉄バス・４６・普通・宮竹・西鉄井尻駅行,8,8,0,0,yes,ok
3487,西鉄バス,西鉄バス・６３・普通・淡島神社－伊川・柄杓田行,14,0,14,0,no,has_outside_stops
3488,西鉄バス,西鉄バス・６０・普通・淡島神社－伊川・恒見営行,21,0,21,0,no,has_outside_stops
3489,西鉄バス,西鉄バス・５６・普通・ジアウトレット北九州行,17,0,17,0,no,has_outside_stops
3490,西鉄バス,西鉄バス・６０・普通・恒見営行,2,0,2,0,no,has_outside_stops
3491,西鉄バス,西鉄バス・７４・普通・門司駅－原町－魚町・青葉車庫行,33,0,33,0,no,has_outside_stops
3492,西鉄バス,西鉄バス・６３・普通・竪町－魚町－原町－門司駅－大川橋・淡島神社前行,3,0,3,0,no,has_outside_stops
3493,西鉄バス,西鉄バス・７７・普通・ＪＲ門司駅行,26,0,26,0,no,has_outside_stops
3495,西鉄バス,西鉄バス・８３・普通・魚町－竪町－井堀－浅生通・ＪＲ戸畑駅行,7,0,7,0,no,has_outside_stops
3496,西鉄バス,西鉄バス・５４・普通・スピナラソリエ高見店行,11,0,11,0,no,has_outside_stops
3497,西鉄バス,西鉄バス・４４・普通・天籟寺－大谷通－大蔵・スピナラソリエ高見店行,24,0,24,0,no,has_outside_stops
35,西鉄バス,西鉄バス・１１・普通・薬院駅－六本松－中村高－昭代・藤崎行,19,19,0,0,yes,ok
3506,西鉄バス,西鉄バス・普通・国道陣の原－皇后崎・西鉄黒崎ＢＣ行,14,0,14,0,no,has_outside_stops
3509,西鉄バス,西鉄バス・５０・普通・茶屋の原団地・筑鉄香月行,17,0,17,0,no,has_outside_stops
351,西鉄バス,西鉄バス・３・普通・明治通－天神－西新・早良営行,42,42,0,0,yes,ok
3512,西鉄バス,西鉄バス・４・普通・曽根中－日豊団地・昭和池入口行,17,0,17,0,no,has_outside_stops
3513,西鉄バス,西鉄バス・４０Ｌ・普通・山王一－那珂五・板付七行,14,14,0,0,yes,ok
3515,西鉄バス,西鉄バス・４０Ｌ・普通・那珂五－山王・博多駅行,17,17,0,0,yes,ok
3516,西鉄バス,西鉄バス・４０・普通・弥生小前－山王・博多駅行,13,13,0,0,yes,ok
3517,西鉄バス,西鉄バス・３０１・普通・天神－住吉・博多駅行,17,17,0,0,yes,ok
3520,西鉄バス,西鉄バス・１４０・普通・茶山－六本松－美術館－明治通り・天神行,3,3,0,0,yes,ok
3530,西鉄バス,西鉄バス・１－２・普通・みなと香椎－こども病院－御幸町・千早駅行,6,6,0,0,yes,ok
3535,西鉄バス,西鉄バス・４６・普通・博多駅行,11,11,0,0,yes,ok
3536,西鉄バス,西鉄バス・９０・普通・博多埠頭行,16,16,0,0,yes,ok
3537,西鉄バス,西鉄バス・４６Ｌ・普通・ららぽーと福岡行,2,2,0,0,yes,ok
3543,西鉄バス,西鉄バス・１・普通・新室見－壱岐農協前－橋本・野方行,23,23,0,0,yes,ok
3545,西鉄バス,西鉄バス・１－５・普通・新室見－中村－拾六町団地・野方行,21,21,0,0,yes,ok
3546,西鉄バス,西鉄バス・１・普通・橋本駅・金武車庫行,10,10,0,0,yes,ok
3547,西鉄バス,西鉄バス・普通・イオン－ゆめタウン・まちなか循環行,9,0,9,0,no,has_outside_stops
3548,西鉄バス,西鉄バス・普通・イオン－ゆめタウンカホテラス・まちなか循環行,11,0,11,0,no,has_outside_stops
3552,西鉄バス,西鉄バス・７７・普通・三ケ森－則松－折尾駅・学研都市ひびきの行,15,0,15,0,no,has_outside_stops
3554,西鉄バス,西鉄バス・５７・普通・竹末・的場町・永犬丸方面行,27,0,27,0,no,has_outside_stops
3555,西鉄バス,西鉄バス・５７・普通・北筑高・永犬丸行,2,0,2,0,no,has_outside_stops
3556,西鉄バス,西鉄バス・２・普通・弥生が丘営行,16,0,16,0,no,has_outside_stops
3558,西鉄バス,西鉄バス・５・普通・沼団地－寺迫口－下曽根駅－労災病院・下曽根駅方面行,17,0,17,0,no,has_outside_stops
356,西鉄バス,西鉄バス・９３・普通・脇山口－荒江－野芥－早寿園・四箇田団地行,25,25,0,0,yes,ok
3560,西鉄バス,西鉄バス・７・普通・沼団地－寺迫口－下曽根駅－労災病院・下曽根駅方面行,21,0,21,0,no,has_outside_stops
3565,西鉄バス,西鉄バス・１０・普通・湯川－三萩野－小倉駅ＢＣ・砂津行,18,0,18,0,no,has_outside_stops
3567,西鉄バス,西鉄バス・２・普通・南金武・金武車庫行,10,10,0,0,yes,ok
3568,西鉄バス,西鉄バス・３０６・普通・次郎丸－都高－シーホーク通過・藤崎・博多駅行,14,14,0,0,yes,ok
3571,西鉄バス,西鉄バス・３０６・普通・医療Ｃ前－都高－シーホーク通過・藤崎・博多駅行,10,10,0,0,yes,ok
3572,西鉄バス,西鉄バス・３０６・普通・ペイペイドーム－都高－シーホーク通過・博多駅行,5,5,0,0,yes,ok
3573,西鉄バス,西鉄バス・Ｗ１・普通・天神－都高・福岡タワー行,3,3,0,0,yes,ok
3574,西鉄バス,西鉄バス・５・普通・住吉・博多駅行,4,4,0,0,yes,ok
3579,西鉄バス,西鉄バス・４７・普通・大橋－片縄・那珂川営行,28,23,5,0,no,has_outside_stops
358,西鉄バス,西鉄バス・３・普通・脇山口・早良営行,11,11,0,0,yes,ok
3580,西鉄バス,西鉄バス・９９・普通・石城町－国際Ｃ・博多埠頭行,39,33,6,0,no,has_outside_stops
3583,西鉄バス,西鉄バス・９－１・普通・西鉄久留米行,13,0,13,0,no,has_outside_stops
3586,西鉄バス,西鉄バス・９・普通・千本杉・西鉄久留米行,2,0,2,0,no,has_outside_stops
3588,西鉄バス,西鉄バス・９－１・普通・西鉄久留米行,27,0,27,0,no,has_outside_stops
3589,西鉄バス,西鉄バス・２５Ｉ・都高・ＩＣランプ－都高・天神行,12,12,0,0,yes,ok
3591,西鉄バス,西鉄バス・Ｗ１・普通・天神・大橋駅行,8,8,0,0,yes,ok
3592,西鉄バス,西鉄バス・６・普通・３号線－古賀駅東口東医療Ｃ・舞の里行,3,0,3,0,no,has_outside_stops
3593,西鉄バス,西鉄バス・６・普通・３号線－市役所・古賀駅東口行,3,0,3,0,no,has_outside_stops
3594,西鉄バス,西鉄バス・６・普通・東医療Ｃ－古賀駅東口－３号線・グリーンパーク古賀行,26,0,26,0,no,has_outside_stops
3597,西鉄バス,西鉄バス・３００・普通・天神－住吉・博多駅行,20,20,0,0,yes,ok
3602,西鉄バス,西鉄バス・７・普通・もちだんご村モール・永満寺行,21,0,21,0,no,has_outside_stops
3603,西鉄バス,西鉄バス・６・普通・北方－三萩野－平和通・砂津行,14,0,14,0,no,has_outside_stops
3604,西鉄バス,西鉄バス・４－１・普通・宇美駅・宇美営行,24,0,24,0,no,has_outside_stops
3606,西鉄バス,西鉄バス・普通・ＪＲ博多南駅行,3,0,3,0,no,has_outside_stops
3607,西鉄バス,西鉄バス・５０４・普通・壱岐農協前－橋本・野方行,7,7,0,0,yes,ok
3608,西鉄バス,西鉄バス・５２５・普通・中村－拾六町団地・野方行,14,14,0,0,yes,ok
3609,西鉄バス,西鉄バス・２０８・普通・原－有田－木の葉モール橋本前・野方行,18,18,0,0,yes,ok
3610,西鉄バス,西鉄バス・２０５・普通・福重－中村－拾六町団地・野方行,41,41,0,0,yes,ok
3615,西鉄バス,西鉄バス・５０５・普通・中村－拾六町団地・野方行,10,10,0,0,yes,ok
3616,西鉄バス,西鉄バス・５２６・普通・生松台団地・野方行,30,30,0,0,yes,ok
3617,西鉄バス,西鉄バス・３０６・普通・ペイペイドーム－都高－シーホーク通過・博多駅行,2,2,0,0,yes,ok
3627,西鉄バス,西鉄バス・２５Ｂ・普通・香椎浜ランプ・天神行,19,19,0,0,yes,ok
3629,西鉄バス,西鉄バス・２２Ｂ・普通・病院－都高－昭和通・天神行,13,13,0,0,yes,ok
3632,西鉄バス,西鉄バス・２３Ｎ・普通・下原行,31,31,0,0,yes,ok
3640,西鉄バス,西鉄バス・普通・牧の鼻・香椎花園行,11,11,0,0,yes,ok
3643,西鉄バス,西鉄バス・２２Ｎ・普通・香椎参道－八田団地・土井営行,17,17,0,0,yes,ok
3644,西鉄バス,西鉄バス・４－１・普通・箱崎ふ頭－名島駅－千早駅－八田団地・土井営行,8,8,0,0,yes,ok
3647,西鉄バス,西鉄バス・２・普通・千早駅－香椎浜南公園・香椎照葉五行,14,13,1,0,no,has_outside_stops
3649,西鉄バス,西鉄バス・４－１・普通・名島駅－箱崎ふ頭昭和通・天神行,37,35,2,0,no,has_outside_stops
3653,西鉄バス,西鉄バス・２８・普通・青葉台口－香椎参道名島－昭和通－天神・大濠公園行,31,31,0,0,yes,ok
3658,西鉄バス,西鉄バス・２２・普通・西鉄二日市駅行,9,0,9,0,no,has_outside_stops
3660,西鉄バス,西鉄バス・３・普通・東医療Ｃ－古賀駅－青柳四ツ角・薦野行,37,0,37,0,no,has_outside_stops
3662,西鉄バス,西鉄バス・快速・北九州空港行,2,0,2,0,no,"has_outside_stops,name_blacklisted"
3663,西鉄バス,西鉄バス・５１・普通・北九州臨空産業団地・北九州空港行,7,0,7,0,no,"has_outside_stops,name_blacklisted"
3667,西鉄バス,西鉄バス・直行・博多駅行,2,2,0,0,yes,ok
3669,西鉄バス,西鉄バス・普通・博多駅行,3,0,3,0,no,has_outside_stops
3676,西鉄バス,西鉄バス・１－２・普通・福間海岸－東町・津屋崎橋行,15,0,15,0,no,has_outside_stops
368,西鉄バス,西鉄バス・３・普通・陽光台行,3,3,0,0,yes,ok
37,西鉄バス,西鉄バス・１１・普通・博多駅－薬院駅－六本松－昭代・藤崎行,26,26,0,0,yes,ok
387,西鉄バス,西鉄バス・３・普通・西新－明治通・天神・博多駅行,4,4,0,0,yes,ok
390,西鉄バス,西鉄バス・３・普通・脇山口－西南中高前・福岡タワー行,6,6,0,0,yes,ok
40,西鉄バス,西鉄バス・３１２・普通・医師会館－百道ＲＰ都高－呉服町ＲＰ・博多駅行,12,12,0,0,yes,ok
402,西鉄バス,西鉄バス・９５・普通・福大病院・片江営行,13,13,0,0,yes,ok
43,西鉄バス,西鉄バス・３００・普通・博物館南口－名柄団地・能古渡船場行,13,13,0,0,yes,ok
430,西鉄バス,西鉄バス・１６・普通・城南－渡辺通一・博多駅行,26,26,0,0,yes,ok
437,西鉄バス,西鉄バス・６４・普通・長住－野間－百年橋・博多駅行,27,27,0,0,yes,ok
438,西鉄バス,西鉄バス・６４・普通・野間－百年橋・博多駅行,26,26,0,0,yes,ok
439,西鉄バス,西鉄バス・６４・普通・油山団地・福大病院行,22,22,0,0,yes,ok
44,西鉄バス,西鉄バス・３０１・普通・天神－住吉・博多駅行,24,24,0,0,yes,ok
440,西鉄バス,西鉄バス・６４・普通・百年橋－野間－長住・片江営行,13,13,0,0,yes,ok
442,西鉄バス,西鉄バス・９４・普通・城南区役所－鳥飼－西新・福岡タワー行,19,19,0,0,yes,ok
460,西鉄バス,西鉄バス・５８・普通・桧原営行,26,26,0,0,yes,ok
467,西鉄バス,西鉄バス・１５２・普通・長住－松本池・桧原営行,13,13,0,0,yes,ok
469,西鉄バス,西鉄バス・１５１・普通・柏原営行,2,2,0,0,yes,ok
472,西鉄バス,西鉄バス・１５２・普通・天神－清水町－野間－長住・桧原営行,10,10,0,0,yes,ok
473,西鉄バス,西鉄バス・８０・普通・中央埠頭行,5,5,0,0,yes,ok
483,西鉄バス,西鉄バス・５７・普通・赤坂門－天神・博多駅行,16,16,0,0,yes,ok
485,西鉄バス,西鉄バス・５６・普通・明治通－天神－赤坂門－動物園－小笹・桧原営行,18,18,0,0,yes,ok
486,西鉄バス,西鉄バス・５６・普通・動物園－赤坂門・天神行,2,2,0,0,yes,ok
487,西鉄バス,西鉄バス・５６・普通・柏原営行,26,26,0,0,yes,ok
488,西鉄バス,西鉄バス・５６・普通・赤坂門・天神行,12,12,0,0,yes,ok
489,西鉄バス,西鉄バス・５７・普通・明治通－天神－赤坂門－桜坂－小笹・柏原営行,31,31,0,0,yes,ok
502,西鉄バス,西鉄バス・５７・普通・桧原営行,2,2,0,0,yes,ok
504,西鉄バス,西鉄バス・５６・普通・動物園前－小笹・柏原営行,24,24,0,0,yes,ok
505,西鉄バス,西鉄バス・５７・普通・柏原営行,4,4,0,0,yes,ok
509,西鉄バス,西鉄バス・１３・普通・博多駅行,39,39,0,0,yes,ok
511,西鉄バス,西鉄バス・１・普通・吉塚営行,19,19,0,0,yes,ok
512,西鉄バス,西鉄バス・１３・普通・六本松－観光道路－南片江・片江営行,34,34,0,0,yes,ok
513,西鉄バス,西鉄バス・１３・普通・美術館・天神行,4,4,0,0,yes,ok
520,西鉄バス,西鉄バス・１３・普通・六本松－観光道路・桧原営行,10,10,0,0,yes,ok
521,西鉄バス,西鉄バス・１３・普通・油山団地－南片江・片江営行,8,8,0,0,yes,ok
523,西鉄バス,西鉄バス・６７・普通・野間－百年橋・博多駅行,5,5,0,0,yes,ok
524,西鉄バス,西鉄バス・６７・普通・長住－野間－百年橋・博多駅行,9,9,0,0,yes,ok
525,西鉄バス,西鉄バス・６５・普通・那の川－渡辺通一－住吉・博多駅行,7,7,0,0,yes,ok
527,西鉄バス,西鉄バス・６７・普通・百年橋－野間－長住・柏原営行,7,7,0,0,yes,ok
528,西鉄バス,西鉄バス・６５・普通・自動車免許試験場・桧原営行,14,14,0,0,yes,ok
529,西鉄バス,西鉄バス・６９・普通・百年橋・博多駅行,22,22,0,0,yes,ok
53,西鉄バス,西鉄バス・５・普通・住吉・博多駅行,25,25,0,0,yes,ok
530,西鉄バス,西鉄バス・６９－１・普通・百年橋・博多駅行,20,20,0,0,yes,ok
532,西鉄バス,西鉄バス・６９・普通・小笹・桧原営行,22,22,0,0,yes,ok
534,西鉄バス,西鉄バス・６９－１・普通・藤崎行,28,28,0,0,yes,ok
535,西鉄バス,西鉄バス・５５・普通・寺塚－平和一・天神行,16,16,0,0,yes,ok
536,西鉄バス,西鉄バス・５５・普通・平和一・天神行,13,13,0,0,yes,ok
543,西鉄バス,西鉄バス・１１３・快速・六本松－国体道路・博多駅行,20,20,0,0,no,name_blacklisted
544,西鉄バス,西鉄バス・１１３・普通・油山団地・片江営行,14,14,0,0,yes,ok
545,西鉄バス,西鉄バス・１１３・普通・油山－観光道路－六本松－国体道路・博多駅行,21,21,0,0,yes,ok
546,西鉄バス,西鉄バス・１１３・普通・油山団地・片江営行,14,14,0,0,yes,ok
556,西鉄バス,西鉄バス・１・普通・吉塚営行,8,8,0,0,yes,ok
557,西鉄バス,西鉄バス・５２－１・普通・長住－寺塚－野間－赤坂門・天神行,23,23,0,0,yes,ok
558,西鉄バス,西鉄バス・５２・普通・松本池・桧原営行,27,27,0,0,yes,ok
562,西鉄バス,西鉄バス・５２－１・普通・野間－寺塚－長住－松本池・桧原営行,15,15,0,0,yes,ok
592,西鉄バス,西鉄バス・８８・普通・博多駅－国際会議場前－マリンメッセ前・中央埠頭行,34,34,0,0,yes,ok
593,西鉄バス,西鉄バス・５０・普通・薬院駅－渡辺通一－住吉・博多駅行,19,19,0,0,yes,ok
618,高速バス,高速バス・西鉄バス・いとうづ号・砂津行,2,0,2,0,no,"corp_not_allowed,has_outside_stops,name_blacklisted"
632,高速バス,高速バス・西鉄バス・福岡－行橋線・西鉄天神高速バスターミナル行,5,0,5,0,no,"corp_not_allowed,has_outside_stops,name_blacklisted"
634,西鉄バス,西鉄バス・２３・普通・昭和通・天神行,29,29,0,0,yes,ok
656,西鉄バス,西鉄バス・２５Ａ・普通・志賀島小前行,34,34,0,0,yes,ok
657,西鉄バス,西鉄バス・２１Ａ・普通・雁の巣ＲＣ行,5,5,0,0,yes,ok
664,西鉄バス,西鉄バス・２１Ｂ・普通・ＩＣ－都高・天神行,14,14,0,0,yes,ok
665,西鉄バス,西鉄バス・２１Ａ・普通・昭和通・天神行,12,12,0,0,yes,ok
729,西鉄バス,西鉄バス・７３・普通・八田団地・土井営行,15,15,0,0,yes,ok
735,西鉄バス,西鉄バス・２４Ｃ・普通・八田団地－松島五－天神北ランプ・天神行,16,15,1,0,no,has_outside_stops
746,西鉄バス,西鉄バス・７２Ｃ・普通・多々良・土井団地行,11,11,0,0,yes,ok
748,西鉄バス,西鉄バス・７２Ｃ・普通・流通Ｃ－松島五－昭和通・天神行,11,8,3,0,no,has_outside_stops
765,西鉄バス,西鉄バス・２８Ｂ・普通・青葉台入口・土井団地行,21,21,0,0,yes,ok
768,西鉄バス,西鉄バス・２７・普通・香椎参道－名島－昭和通－天神・大濠公園行,34,34,0,0,yes,ok
790,西鉄バス,西鉄バス・３６・普通・妙見－昭和通・天神行,41,13,28,0,no,has_outside_stops
793,西鉄バス,西鉄バス・３２・普通・原田橋行,30,6,24,0,no,has_outside_stops
794,西鉄バス,西鉄バス・３２・普通・志免－亀山－空港通・博多駅行,28,6,22,0,no,"has_outside_stops,name_blacklisted"
796,西鉄バス,西鉄バス・３２・普通・亀山－空港通・博多駅行,27,1,26,0,no,"has_outside_stops,name_blacklisted"
797,西鉄バス,西鉄バス・３３・普通・志免－上宇美・障子岳行,27,2,25,0,no,has_outside_stops
800,西鉄バス,西鉄バス・３４・普通・昭和通－天神－妙見－亀山－志免・極楽寺行,48,22,26,0,no,has_outside_stops
802,西鉄バス,西鉄バス・３４・普通・昭和通－天神・大濠公園行,37,16,21,0,no,has_outside_stops
804,西鉄バス,西鉄バス・３４・普通・妙見－昭和通－天神・大濠公園行,32,16,16,0,no,has_outside_stops
805,西鉄バス,西鉄バス・３３・普通・障子岳・極楽寺行,11,0,11,0,no,has_outside_stops
806,西鉄バス,西鉄バス・３０・普通・空港通－亀山・イオンモール福岡行,13,6,7,0,no,"has_outside_stops,name_blacklisted"
807,西鉄バス,西鉄バス・３０・普通・空港通－亀山・イオンモール福岡行,20,17,3,0,no,"has_outside_stops,name_blacklisted"
809,西鉄バス,西鉄バス・３４・普通・昭和通－天神・大濠公園行,44,17,27,0,no,has_outside_stops
810,西鉄バス,西鉄バス・３２・普通・志免－亀山－空港通博多駅－昭和通天神・大濠公園行,41,18,23,0,no,"has_outside_stops,name_blacklisted"
839,西鉄バス,西鉄バス・３９・普通・月隈団地－桜丘－ひばりケ丘・上宇美行,30,18,12,0,no,has_outside_stops
841,西鉄バス,西鉄バス・３９Ｂ・普通・東平尾公園入口－月隈団地－桜丘・ひばりが丘団地行,14,8,6,0,no,has_outside_stops
842,西鉄バス,西鉄バス・３９・普通・福岡空港－空港通・博多駅行,22,17,5,0,no,"has_outside_stops,name_blacklisted"
844,西鉄バス,西鉄バス・３９０・普通・月隈団地－桜丘－ひばりケ丘・上宇美行,18,7,11,0,no,has_outside_stops
845,西鉄バス,西鉄バス・３７０・普通・月隈ランプ・天神行,15,4,11,0,no,has_outside_stops
847,西鉄バス,西鉄バス・３９・普通・月隈団地－桜丘・ひばりが丘団地行,11,6,5,0,no,has_outside_stops
849,西鉄バス,西鉄バス・３９・普通・福岡空港－空港通・博多駅行,12,6,6,0,no,"has_outside_stops,name_blacklisted"
853,西鉄バス,西鉄バス・３９・普通・二又瀬－空港通・博多駅行,31,20,11,0,no,"has_outside_stops,name_blacklisted"
86,西鉄バス,西鉄バス・９・普通・城南－渡辺通一・博多駅行,34,34,0,0,yes,ok
872,西鉄バス,西鉄バス・４５・普通・井尻駅－昇町・桜並木駅行,37,25,12,0,no,has_outside_stops
874,西鉄バス,西鉄バス・４４・普通・南本町・桜並木駅行,7,7,0,0,yes,ok
875,西鉄バス,西鉄バス・４４・普通・山王－諸岡－南本町・桜並木駅行,19,19,0,0,yes,ok
876,西鉄バス,西鉄バス・４５・普通・女学院・西鉄井尻駅行,17,5,12,0,no,has_outside_stops
881,西鉄バス,西鉄バス・４５・普通・諸岡－井尻駅－女学院－昇町・桜並木駅行,29,15,14,0,no,has_outside_stops
883,西鉄バス,西鉄バス・４５－１・普通・徳洲会病院・西鉄井尻駅行,16,4,12,0,no,has_outside_stops
90,西鉄バス,西鉄バス・１５・普通・博多駅行,11,11,0,0,yes,ok
900,西鉄バス,西鉄バス・４１・普通・麦野・桜並木駅行,18,17,1,0,no,has_outside_stops
901,西鉄バス,西鉄バス・４１・普通・麦野・イオン大野城行,18,16,2,0,no,has_outside_stops
91,西鉄バス,西鉄バス・１５・普通・城南－渡辺通一・博多駅行,28,28,0,0,yes,ok
913,西鉄バス,西鉄バス・１・普通・箱崎三行,37,31,6,0,no,has_outside_stops
919,西鉄バス,西鉄バス・６８－１・普通・福大若葉高・福浜行,40,31,9,0,no,has_outside_stops
921,西鉄バス,西鉄バス・９０・普通・天神－対馬小路・博多埠頭行,24,24,0,0,yes,ok
922,西鉄バス,西鉄バス・６８－１・普通・福大若葉高・福浜行,33,33,0,0,yes,ok
923,西鉄バス,西鉄バス・６１０・普通・野多目ＲＰ－老司団地－今立・やよい坂方面行,42,35,7,0,no,has_outside_stops
925,西鉄バス,西鉄バス・６・普通・福大病院行,24,24,0,0,yes,ok
926,西鉄バス,西鉄バス・６６・普通・百年橋・博多駅行,26,20,6,0,no,has_outside_stops
927,西鉄バス,西鉄バス・６６・普通・現人橋－野間－百年橋・博多駅行,20,12,8,0,no,has_outside_stops
944,西鉄バス,西鉄バス・４８・普通・大橋－竹下駅西口－駅４・博多駅行,24,24,0,0,yes,ok
945,西鉄バス,西鉄バス・４８・普通・竹下駅西口－大橋－がんＣ・福翔・野多目行,35,35,0,0,yes,ok
947,西鉄バス,西鉄バス・６３・普通・竹下駅西口・大橋駅行,15,15,0,0,yes,ok
950,西鉄バス,西鉄バス・４・普通・大橋駅行,14,14,0,0,yes,ok
